文件名,键名,日文原文,当前使用,使用来源,todo/new_翻译,jp_cn_翻译,data_翻译
ProduceCard.json,p_card-03-ido-3_083|2|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[20].text,"+1（2回まで）
","+1（2次为限）
",todo/new,"+1（2次为限）
",,+1（
ProduceCard.json,p_card-03-ido-3_083|2|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[21].text,<nobr>,<nobr>,jp_cn,,<nobr>,课程
ProduceCard.json,p_card-03-ido-3_083|2|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[22].text,重複不可,不可重复,todo/new,不可重复,不可重复,"中2次）
"
ProduceCard.json,p_card-03-ido-3_083|2|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[23].text, </nobr>, </nobr>,jp_cn,, </nobr>,<nobr>
ProduceCard.json,p_card-03-ido-3_083|2|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[24].text,レッスン中1回,课程中仅限1次,todo/new,课程中仅限1次,课程中仅限1次,不可重复
ProduceCard.json,p_card-03-ido-3_083|3|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[16].text,自身の,自身的,todo/new,自身的,,这张技能卡的
ProduceCard.json,p_card-03-ido-3_083|3|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[20].text,"+1（2回まで）
","+1（2次为限）
",todo/new,"+1（2次为限）
",,+1（
ProduceCard.json,p_card-03-ido-3_083|3|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[21].text,<nobr>,<nobr>,jp_cn,,<nobr>,课程
ProduceCard.json,p_card-03-ido-3_083|3|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[22].text,重複不可,不可重复,todo/new,不可重复,不可重复,"中2次）
"
ProduceCard.json,p_card-03-ido-3_083|3|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[23].text, </nobr>, </nobr>,jp_cn,, </nobr>,<nobr>
ProduceCard.json,p_card-03-ido-3_083|3|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[24].text,レッスン中1回,课程中仅限1次,todo/new,课程中仅限1次,课程中仅限1次,不可重复
ProduceCard.json,p_card-03-ido-3_106|0|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[14].text,自身の,自身的,todo/new,自身的,,这张技能卡的
ProduceCard.json,p_card-03-ido-3_106|0|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[16].text,"+1（4回まで）
","+1（4次为限）
",todo/new,"+1（4次为限）
",,+1（
ProduceCard.json,p_card-03-ido-3_106|0|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[17].text,<nobr>,<nobr>,jp_cn,,<nobr>,课程
ProduceCard.json,p_card-03-ido-3_106|0|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[18].text,重複不可,不可重复,todo/new,不可重复,不可重复,"中4次）
"
ProduceCard.json,p_card-03-ido-3_106|0|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[19].text, </nobr>, </nobr>,jp_cn,, </nobr>,<nobr>
ProduceCard.json,p_card-03-ido-3_106|0|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[20].text,レッスン中1回,课程中仅限1次,todo/new,课程中仅限1次,课程中仅限1次,不可重复
ProduceCard.json,p_card-03-ido-3_106|1|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[14].text,自身の,自身的,todo/new,自身的,,这张技能卡的
ProduceCard.json,p_card-03-ido-3_106|1|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[16].text,"+1（4回まで）
","+1（4次为限）
",todo/new,"+1（4次为限）
",,+1（
ProduceCard.json,p_card-03-ido-3_106|1|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[17].text,<nobr>,<nobr>,jp_cn,,<nobr>,课程
ProduceCard.json,p_card-03-ido-3_106|1|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[18].text,重複不可,不可重复,todo/new,不可重复,不可重复,"中4次）
"
ProduceCard.json,p_card-03-ido-3_106|1|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[19].text, </nobr>, </nobr>,jp_cn,, </nobr>,<nobr>
ProduceCard.json,p_card-03-ido-3_106|1|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[20].text,レッスン中1回,课程中仅限1次,todo/new,课程中仅限1次,课程中仅限1次,不可重复
ProduceCard.json,p_card-03-ido-3_106|2|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[14].text,自身の,自身的,todo/new,自身的,,这张技能卡的
ProduceCard.json,p_card-03-ido-3_106|2|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[16].text,"+1（4回まで）
","+1（4次为限）
",todo/new,"+1（4次为限）
",,+1（
ProduceCard.json,p_card-03-ido-3_106|2|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[17].text,<nobr>,<nobr>,jp_cn,,<nobr>,课程
ProduceCard.json,p_card-03-ido-3_106|2|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[18].text,重複不可,不可重复,todo/new,不可重复,不可重复,"中4次）
"
ProduceCard.json,p_card-03-ido-3_106|2|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[19].text, </nobr>, </nobr>,jp_cn,, </nobr>,<nobr>
ProduceCard.json,p_card-03-ido-3_106|2|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[20].text,レッスン中1回,课程中仅限1次,todo/new,课程中仅限1次,课程中仅限1次,不可重复
ProduceCard.json,p_card-03-ido-3_106|3|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[14].text,自身の,自身的,todo/new,自身的,,这张技能卡的
ProduceCard.json,p_card-03-ido-3_106|3|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[16].text,"+1（4回まで）
","+1（4次为限）
",todo/new,"+1（4次为限）
",,+1（
ProduceCard.json,p_card-03-ido-3_106|3|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[17].text,<nobr>,<nobr>,jp_cn,,<nobr>,课程
ProduceCard.json,p_card-03-ido-3_106|3|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[18].text,重複不可,不可重复,todo/new,不可重复,不可重复,"中4次）
"
ProduceCard.json,p_card-03-ido-3_106|3|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[19].text, </nobr>, </nobr>,jp_cn,, </nobr>,<nobr>
ProduceCard.json,p_card-03-ido-3_106|3|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[20].text,レッスン中1回,课程中仅限1次,todo/new,课程中仅限1次,课程中仅限1次,不可重复
ProduceCard.json,p_card-03-ido-3_123|0|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[10].text,</nobr>（累積,</nobr>（累积,todo/new,</nobr>（累积,,</nobr>（这个
ProduceCard.json,p_card-03-ido-3_123|0|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[11].text,全力値,全力值,todo/new,全力值,全力值,课程
ProduceCard.json,p_card-03-ido-3_123|0|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[12].text,の,的,todo/new,的,的,中增加过的
ProduceCard.json,p_card-03-ido-3_123|0|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[13].text,300,300,jp_cn,,300,全力值
ProduceCard.json,p_card-03-ido-3_123|0|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[14].text,%分、,%，,todo/new,%，,%，,的
ProduceCard.json,p_card-03-ido-3_123|0|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[15].text,パラメータ,打分,todo/new,打分,打分,300
ProduceCard.json,p_card-03-ido-3_123|0|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[16].text,上昇量増加）,上升量增加）,todo/new,上升量增加）,上升量增加）,%，
ProduceCard.json,p_card-03-ido-3_123|0|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[22].text, </nobr>, </nobr>,jp_cn,, </nobr>,<nobr>
ProduceCard.json,p_card-03-ido-3_123|0|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[23].text,レッスン中1回,课程中仅限1次,todo/new,课程中仅限1次,课程中仅限1次,不可重复
ProduceCard.json,p_card-03-ido-3_123|1|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[10].text,</nobr>（累積,</nobr>（累积,todo/new,</nobr>（累积,,</nobr>（这个
ProduceCard.json,p_card-03-ido-3_123|1|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[11].text,全力値,全力值,todo/new,全力值,全力值,课程
ProduceCard.json,p_card-03-ido-3_123|1|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[12].text,の,的,todo/new,的,的,中增加过的
ProduceCard.json,p_card-03-ido-3_123|1|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[13].text,300,300,jp_cn,,300,全力值
ProduceCard.json,p_card-03-ido-3_123|1|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[14].text,%分、,%，,todo/new,%，,%，,的
ProduceCard.json,p_card-03-ido-3_123|1|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[15].text,パラメータ,打分,todo/new,打分,打分,300
ProduceCard.json,p_card-03-ido-3_123|1|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[16].text,上昇量増加）,上升量增加）,todo/new,上升量增加）,上升量增加）,%，
ProduceCard.json,p_card-03-ido-3_123|1|ProduceDescriptionType_Exam|ExamDescriptionType_CustomizeInitialAdd|ProduceExamEffectType_Unknown|ProduceCardCategory_Unknown|ProduceCardMovePositionType_Unknown|ProduceStepType_Unknown|Description_ProduceCardIsInitial|produceDescriptions[22].text, </nobr>, </nobr>,jp_cn,, </nobr>,<nobr>
